8604,7542,J07542.wav,1,402720010,エタリガオ,得たり顔,得たり顔,得たり顔,5,,4,エタリカオオ,0,K07542.wav,エタリカオ,2,0,1111
8605,7543,J07543.wav,1,402720010,エタリガオ,得たり顔,得たり顔,得たり顔,5,,4,エタリカオオ,0,K07543.wav,エタリカオ,2,0,1200
8606,7544,J07544.wav,0,402730010,エタリヤ・オー,得たりやおう,得たりやおう,得たりやおう,7,,,エタリヤ・オー,0,,エタリヤ・オー,1,0,2000020
8607,7544,J07544.wav,0,402730010,エタリヤオウ,得たりやおう,得たりやおう,得たりやおう,7,,,エタリヤ・オー,0,,エタリヤ・オー,1,0,2000020
8608,7545,J07545.wav,1,402740010,エダワカレ,枝分かれ,枝分かれ,枝分かれ,5,,,エダワカレオ,0,K07545.wav,エダワカレ,1,0,1200
8609,7546,J07546.wav,1,402750010,エチケット,エチケット,エチケット,エチケット,5,2,,エチケットオ,0,K07546.wav,エチケット,2,0,20000
8610,7547,J07547.wav,1,402750010,エチケット,エチケット,エチケット,エチケット,5,2,,エチケットオ,0,K07547.wav,エチケット,2,0,1200
8611,7548,J07548.wav,1,402760010,エチゴジシ,越後獅子,越後獅子,越後獅子,5,,3,エチコジシオ,0,K07548.wav,エチコジシ,1,0,1120
8612,7549,J07549.wav,1,402770010,エチュード,エチュード,エチュード,エチュード,5,,,エチュードオ,0,K07549.wav,エチュード,2,0,20000
8613,7550,J07550.wav,1,402770010,エチュード,エチュード,エチュード,エチュード,5,,,エチュードオ,0,K07550.wav,エチュード,2,0,1200
8614,7551,J07551.wav,1,402780010,エチルアルコール,エチルアルコール,エチルアルコール,エチルアルコール,8,,,エチルアルコールオ,0,K07551.wav,エチルアルコール,1,0,1120000
8615,7552,J07552.wav,1,402790010,エチレン,エチレン,エチレン,エチレン,4,,,エチレンオ,0,K07552.wav,エチレン,1,0,2000
8616,7553,J07553.wav,1,402800010,エツ,悦,悦,悦(～にいる),2,,,エツニいる,0,K07553.wav,エツ,2,1,20
8617,7554,J07554.wav,1,402800010,エツ,悦,悦,悦(～にいる),2,,,エツニいる,0,K07554.wav,エツ,2,1,1
8618,7555,J07555.wav,1,402810010,エツキ,柄付き,柄付き,柄付き,3,2,,エツキオ,0,K07555.wav,エツキ,1,0,11
8619,7556,J07556.wav,1,402820010,エッキョー,越境,越境,越境,5,,,エッキョーオ,0,K07556.wav,エッキョー,1,0,1111
8620,7556,J07556.wav,1,402820010,エッキョウ,越境,越境,越境,5,,,エッキョーオ,0,K07556.wav,エッキョー,1,0,1111
8621,7557,J07557.wav,1,402830010,エックス,エックス,エックス,エックス,4,3,,エックスオ,0,K07557.wav,エックス,1,0,2000
8622,7558,J07558.wav,1,402840010,エックスザヒョー,X座標,X座標,X座標,8,3,,エックスザヒョーオ,0,K07558.wav,エックスザヒョー,1,0,1112000
8623,7559,J07559.wav,1,402850010,エックスジク,X軸,X軸,X軸,6,3,,エックスジクオ,0,K07559.wav,エックスジク,1,0,11200
8624,7560,J07560.wav,1,402860010,エックスセン,X線,X線,X線,6,3,,エックスセンオ,0,K07560.wav,エックスセン,1,0,11111
8625,7561,J07561.wav,1,402870010,エツケ,えつけ,餌付け,えつけ{餌付},3,,,エツケオ,0,K07561.wav,エツケ,1,0,11
8628,7563,J07563.wav,1,402880010,エッケン,越権,越権,越権,4,,,エッケンオ,0,K07563.wav,エッケン,1,0,111
8629,7564,J07564.wav,1,402880020,エッケン,えっけん,謁見,えっけん{謁見},4,,,エッケンオ,0,K07564.wav,エッケン,1,0,111
8630,7565,J07565.wav,1,402890010,エッジ,エッジ,エッジ,エッジ,3,,,エッジオ,0,K07565.wav,エッジ,2,0,200
8631,7566,J07566.wav,1,402890010,エッジ,エッジ,エッジ,エッジ,3,,,エッジオ,0,K07566.wav,エッジ,2,0,11
8632,7567,J07567.wav,1,402900010,エッセイスト,エッセイスト,エッセイスト,エッセイスト,6,5,,エッセイストオ,0,K07567.wav,エッセイスト,2,0,12000
8633,7568,J07568.wav,1,402900010,エッセイスト,エッセイスト,エッセイスト,エッセイスト,6,5,,エッセイストオ,0,K07568.wav,エッセイスト,2,0,11200
8634,7569,J07569.wav,1,402910010,エッセー,エッセー,エッセー,エッセー,4,,,エッセーオ,0,K07569.wav,エッセー,1,0,2000
8635,7570,J07570.wav,1,402920010,エッセンス,エッセンス,エッセンス,エッセンス,5,,,エッセンスオ,0,K07570.wav,エッセンス,1,0,20000
8636,7571,J07571.wav,1,402930010,エッチューフンドシ,越中ふんどし,越中褌,越中ふんどし{褌},9,,,エッチューフンドシオ,0,K07571.wav,エッチューフンドシ,1,0,11112000
8637,7571,J07571.wav,1,402930010,エッチュウフンドシ,越中ふんどし,越中褌,越中ふんどし{褌},9,,,エッチューフンドシオ,0,K07571.wav,エッチューフンドシ,1,0,11112000
8638,7572,J07572.wav,1,402940010,エッチング,エッチング,エッチング,エッチング,5,,5,エッチンクオ,0,K07572.wav,エッチンク,1,0,1111
8639,7573,J07573.wav,1,402950010,エットー,越冬,越冬,越冬,4,,,エットーオ,0,K07573.wav,エットー,1,0,111
8640,7573,J07573.wav,1,402950010,エットウ,越冬,越冬,越冬,4,,,エットーオ,0,K07573.wav,エットー,1,0,111
8641,7574,J07574.wav,1,402960010,エットーシキン,越冬資金,越冬資金,越冬資金,7,5,,エットーシキンオ,0,K07574.wav,エットーシキン,2,0,111200
8642,7574,J07574.wav,1,402960010,エットウシキン,越冬資金,越冬資金,越冬資金,7,5,,エットーシキンオ,0,K07574.wav,エットーシキン,2,0,111200
8643,7575,J07575.wav,1,402960010,エットーシキン,越冬資金,越冬資金,越冬資金,7,5,,エットーシキンオ,0,K07575.wav,エットーシキン,2,0,111120
8644,7575,J07575.wav,1,402960010,エットウシキン,越冬資金,越冬資金,越冬資金,7,5,,エットーシキンオ,0,K07575.wav,エットーシキン,2,0,111120
8645,7576,J07576.wav,1,402970010,エツドク,閲読,閲読,閲読,4,,,エツドクオ,0,K07576.wav,エツドク,1,0,111
8646,7577,J07577.wav,1,402980010,エツネン,越年,越年,越年,4,,,エツネンオ,0,K07577.wav,エツネン,1,0,111
8648,7580,J07580.wav,1,403000010,エッペイ,閲兵,閲兵,閲兵,4,,,エッペイオ,0,K07580.wav,エッペイ,1,0,111
8649,7581,J07581.wav,1,403010010,エッペイシキ,閲兵式,閲兵式,閲兵式,6,5,,エッペイシキオ,0,K07581.wav,エッペイシキ,1,0,12000
8650,7582,J07582.wav,0,403020010,エツボニイル,えつぼに入る,笑壺に入る,えつぼに入る{笑壺},6,,,エツボニイル,0,,エツボニイル,1,0,200000
8651,7583,J07583.wav,1,403030010,エツラク,悦楽,悦楽,悦楽,4,,,エツラクオ,0,K07583.wav,エツラク,1,0,111
8652,7584,J07584.wav,1,403040010,エツラン,閲覧,閲覧,閲覧,4,,,エツランオ,0,K07584.wav,エツラン,1,0,111
8653,7585,J07585.wav,1,403050010,エツランケン,閲覧券,閲覧券,閲覧券,6,,,エツランケンオ,0,K07585.wav,エツランケン,1,0,12000
8654,7586,J07586.wav,1,403060010,エツランシツ,閲覧室,閲覧室,閲覧室,6,5,,エツランシツオ,0,K07586.wav,エツランシツ,1,0,12000
8655,7587,J07587.wav,1,403070010,エツランシャ,閲覧者,閲覧者,閲覧者,6,,,エツランシャオ,0,K07587.wav,エツランシャ,1,0,12000
8656,7589,J07589.wav,1,403090010,エテ,得手,得手,得手,2,,,エテオ,0,K07589.wav,エテ,1,0,2
8657,7590,J07590.wav,1,403100010,エディター,エディター,エディター,エディター,5,,,エディターオ,0,K07590.wav,エディター,1,0,20000
8658,7591,J07591.wav,1,403110010,エテカッテ,得手勝手,得手勝手,得手勝手,5,,,エテカッテオ,0,K07591.wav,エテカッテ,1,0,1200
8659,7592,J07592.wav,0,403120010,エテシテ,えてして,得てして,えてして{得},4,3,,エテシテ,0,,エテシテ,1,0,2000
8660,7593,J07593.wav,1,403130010,エテフエテ,得手不得手,得手不得手,得手不得手,5,,,エテフエテオ,0,K07593.wav,エテフエテ,2,0,1200
8661,7594,J07594.wav,1,403130010,エテフエテ,得手不得手,得手不得手,得手不得手,5,,,エテフエテオ,0,K07594.wav,エテフエテ,2,0,20000
8662,7595,J07595.wav,1,403140010,エデホン,絵手本,絵手本,絵手本,4,,,エデホンオ,0,K07595.wav,エデホン,1,0,200
8663,7596,J07596.wav,1,403150010,エデン,エデン,エデン,エデン,3,,,エデンオ,0,K07596.wav,エデン,1,0,200
8664,7597,J07597.wav,1,403160010,エト,えと,干支,えと{干支},2,,,エトオ,0,K07597.wav,エト,1,0,1
8665,7598,J07598.wav,1,403170010,エドオモテ,江戸表,江戸表,江戸表,5,,,エドオモテオ,0,K07598.wav,エドオモテ,1,0,1200
8666,7599,J07599.wav,1,403180010,エトキ,絵解き,絵解き,絵解き,3,,,エトキオ,0,K07599.wav,エトキ,1,0,12
8667,7600,J07600.wav,1,403190010,エトク,会得,会得,会得,3,,,エトクオ,0,K07600.wav,エトク,2,0,11
8668,7601,J07601.wav,1,403190010,エトク,会得,会得,会得,3,,,エトクオ,0,K07601.wav,エトク,2,0,200
8669,7602,J07602.wav,1,403200010,エドジョー,江戸城,江戸城,江戸城,5,,,エドジョーオ,0,K07602.wav,エドジョー,1,0,2000
8670,7602,J07602.wav,1,403200010,エドジョウ,江戸城,江戸城,江戸城,5,,,エドジョーオ,0,K07602.wav,エドジョー,1,0,2000
8671,7603,J07603.wav,1,403210010,エドズマ,江戸づま,江戸褄,江戸づま{褄},4,,,エドズマオ,0,K07603.wav,エドズマ,1,0,111
8672,7603,J07603.wav,1,403210010,エドヅマ,江戸づま,江戸褄,江戸づま{褄},4,,,エドズマオ,0,K07603.wav,エドズマ,1,0,111
8673,7604,J07604.wav,1,403220010,エトセトラ,エトセトラ,エトセトラ,エトセトラ,5,,,エトセトラオ,0,K07604.wav,エトセトラ,1,0,1200
8674,7605,J07605.wav,1,403230010,エドゾメ,江戸染,江戸染,江戸染,4,,,エドゾメオ,0,K07605.wav,エドゾメ,1,0,111
8675,7606,J07606.wav,1,403240010,エドッコ,江戸っ子,江戸っ子,江戸っ子,4,,,エドッコオ,0,K07606.wav,エドッコ,1,0,111
8676,7607,J07607.wav,1,403250010,エドマエ,江戸前,江戸前,江戸前,4,,,エドマエオ,0,K07607.wav,エドマエ,1,0,111
8677,7608,J07608.wav,1,403260010,エドムラサキ,江戸紫,江戸紫,江戸紫,6,,,エドムラサキオ,0,K07608.wav,エドムラサキ,1,0,11200
8678,7609,J07609.wav,1,403270010,エトランジェ,エトランジェ,エトランジェ,エトランジェ,6,,,エトランジェオ,0,K07609.wav,エトランジェ,1,0,12000
8679,7610,J07610.wav,0,403280010,エドル,絵取る,絵取る,絵取る,3,,,エドル,0,,エドル,1,0,20
8680,7611,J07611.wav,1,403290010,エナ,えな,胞衣,えな{胞衣},2,,,エナオ,0,K07611.wav,エナ,2,0,1
8681,7612,J07612.wav,1,403290010,エナ,えな,胞衣,えな{胞衣},2,,,エナオ,0,K07612.wav,エナ,2,0,20
8682,7613,J07613.wav,1,403300010,エナメル,エナメル,エナメル,エナメル,4,,,エナメルオ,0,K07613.wav,エナメル,1,0,111
8683,7614,J07614.wav,1,403310010,エニシ,えにし,縁,えにし{縁},3,,,エニシオ,0,K07614.wav,エニシ,1,0,200
8684,7615,J07615.wav,1,403320010,エニシダ,エニシダ,金雀児,エニシダ{金雀児},4,,,エニシダオ,0,K07615.wav,エニシダ,2,0,111
8685,7616,J07616.wav,1,403320010,エニシダ,エニシダ,金雀児,エニシダ{金雀児},4,,,エニシダオ,0,K07616.wav,エニシダ,2,0,200
8686,7617,J07617.wav,1,403330010,エヌエイチケイ,エヌエイチケイ,エヌエイチケイ,エヌエイチケイ,7,5,,エヌエイチケイオ,0,K07617.wav,エヌエイチケイ,1,0,111120
8687,7618,J07618.wav,1,403340010,エヌジー,エヌジー,エヌジー,エヌジー（NG）,4,,,エヌジーオ,0,K07618.wav,エヌジー,1,0,120
8688,7619,J07619.wav,1,403350010,エネルギー,エネルギー,エネルギー,エネルギー,5,,,エネルギーオ,0,K07619.wav,エネルギー,2,0,2000
8689,7620,J07620.wav,1,403350010,エネルギー,エネルギー,エネルギー,エネルギー,5,,,エネルギーオ,0,K07620.wav,エネルギー,2,0,1200
8690,7621,J07621.wav,1,403360010,エネルギッシュ,エネルギッシュ,エネルギッシュ,エネルギッシュ,7,,,エネルギッシュオ,0,K07621.wav,エネルギッシュ,2,0,112000
8691,7622,J07622.wav,1,403360010,エネルギッシュ,エネルギッシュ,エネルギッシュ,エネルギッシュ,7,,,エネルギッシュオ,0,K07622.wav,エネルギッシュ,2,0,200000
8692,7623,J07623.wav,1,403370010,エノキ,えのき,榎,えのき{榎},3,,,エノキオ,0,K07623.wav,エノキ,1,0,11
8693,7624,J07624.wav,1,403380010,エノキダケ,えのきだけ,榎茸,えのきだけ{榎茸},5,,,エノキダケオ,0,K07624.wav,エノキダケ,1,0,1200
8694,7625,J07625.wav,1,403390010,エノグ,絵の具,絵の具,絵の具,3,,3,エノクオ,0,K07625.wav,エノク,1,0,11
8695,7626,J07626.wav,1,403400010,エノグバコ,絵の具箱,絵の具箱,絵の具箱,5,,3,エノクバコオ,0,K07626.wav,エノクバコ,1,0,1200
8696,7627,J07627.wav,1,403410010,エノコログサ,えのころぐさ,狗尾草,えのころぐさ{狗尾草},6,,5,エノコロクサオ,0,K07627.wav,エノコロクサ,1,0,11200
8697,7628,J07628.wav,1,403420010,エバ,絵羽,絵羽,絵羽(絵羽羽織),2,,,エバオ,0,K07628.wav,エバ,1,0,20
8698,7629,J07629.wav,1,403430010,エハガキ,絵はがき,絵葉書,絵はがき,4,,3,エハカキオ,0,K07629.wav,エハカキ,1,0,200
8699,7630,J07630.wav,1,403440010,エバコ,え箱,餌箱,え箱,3,,,エバコオ,0,K07630.wav,エバコ,1,0,200
8702,7633,J07633.wav,1,403450010,エバハオリ,絵羽羽織,絵羽羽織,絵羽羽織,5,,,エバハオリオ,0,K07633.wav,エバハオリ,1,0,1200
8703,7634,J07634.wav,1,403450010,エババオリ,絵羽羽織,絵羽羽織,絵羽羽織,5,,,エババオリオ,0,K07634.wav,エババオリ,1,0,1200
8704,7635,J07635.wav,1,403460010,エバモヨー,絵羽模様,絵羽模様,絵羽模様,5,,,エバモヨーオ,0,K07635.wav,エバモヨー,1,0,1200
8705,7635,J07635.wav,1,403460010,エバモヨウ,絵羽模様,絵羽模様,絵羽模様,5,,,エバモヨーオ,0,K07635.wav,エバモヨー,1,0,1200
8706,7636,J07636.wav,1,403470010,エビ,えび,蝦,"えび{蝦,海老}",2,,,エビオ,0,K07636.wav,エビ,1,0,1
8707,7636,J07636.wav,1,403470010,エビ,えび,海老,"えび{蝦,海老}",2,,,エビオ,0,K07636.wav,エビ,1,0,1
8708,7637,J07637.wav,1,403480010,エヒガサ,絵日傘,絵日傘,絵日傘,4,,3,エヒカサオ,0,K07637.wav,エヒカサ,2,0,200
8709,7638,J07638.wav,1,403480010,エヒガサ,絵日傘,絵日傘,絵日傘,4,,3,エヒカサオ,0,K07638.wav,エヒカサ,2,0,120
8710,7639,J07639.wav,1,403490010,エビガニ,えびがに,海老蟹,えびがに{海老蟹},4,,3,エビカニオ,0,K07639.wav,エビカニ,1,0,111
8711,7640,J07640.wav,1,403500010,エビゴシ,えび腰,海老腰,えび腰{海老},4,,3,エビコシオ,0,K07640.wav,エビコシ,1,0,111
8712,7641,J07641.wav,1,403510010,エビジョー,えび錠,海老錠,えび錠{海老},5,,,エビジョーオ,0,K07641.wav,エビジョー,1,0,1111
8713,7641,J07641.wav,1,403510010,エビジョウ,えび錠,海老錠,えび錠{海老},5,,,エビジョーオ,0,K07641.wav,エビジョー,1,0,1111
8714,7642,J07642.wav,1,403520010,エビス,えびす,夷,えびす{夷},3,,,エビスオ,0,K07642.wav,エビス,1,0,200
8715,7643,J07643.wav,1,403530010,エビス,えびす,恵比須,えびす{恵比須}(～様),3,,,エビスワタイを持っている,0,K07643.wav,エビス,1,1,11
8716,7644,J07644.wav,1,403530010,エビスサマ,えびす様,恵比須様,えびす様{恵比須},5,3,,エビスサマワタイを持っている,0,K07644.wav,エビスサマ,2,1,1112
8717,7645,J07645.wav,1,403530010,エビスサマ,えびす様,恵比須様,えびす様{恵比須},5,3,,エビスサマワタイを持っている,0,K07645.wav,エビスサマ,2,1,1120
8718,7646,J07646.wav,1,403540010,エビスガオ,えびす顔,恵比須顔,えびす顔,5,,4,エビスカオオ,0,K07646.wav,エビスカオ,2,0,1111
8719,7647,J07647.wav,1,403540010,エビスガオ,えびす顔,恵比須顔,えびす顔,5,,4,エビスカオオ,0,K07647.wav,エビスカオ,2,0,1200
8720,7648,J07648.wav,1,403550010,エビスコー,えびす講,戎講,えびす講,5,3,,エビスコーオ,0,K07648.wav,エビスコー,1,0,1111
8721,7648,J07648.wav,1,403550010,エビスコウ,えびす講,戎講,えびす講,5,3,,エビスコーオ,0,K07648.wav,エビスコー,1,0,1111
8722,7649,J07649.wav,1,403560010,エピソード,エピソード,エピソード,エピソード,5,2,,エピソードオ,0,K07649.wav,エピソード,2,0,20000
8723,7650,J07650.wav,1,403560010,エピソード,エピソード,エピソード,エピソード,5,2,,エピソードオ,0,K07650.wav,エピソード,2,0,1200
8724,7651,J07651.wav,1,403570010,エビチャ,えび茶,海老茶,えび茶,4,,,エビチャオ,0,K07651.wav,エビチャ,1,0,111
8725,7652,J07652.wav,1,403580010,エピック,エピック,エピック,エピック,4,2,,エピックオ,0,K07652.wav,エピック,2,0,2000
8726,7653,J07653.wav,1,403580010,エピック,エピック,エピック,エピック,4,2,,エピックオ,0,K07653.wav,エピック,2,0,200
8727,7654,J07654.wav,1,403590010,エヒメ,愛媛,愛媛,愛媛,3,,,エヒメオ,0,K07654.wav,エヒメ,1,0,200
8728,7655,J07655.wav,1,403600010,エビラ,えびら,箙,えびら{箙},3,,,エビラオ,0,K07655.wav,エビラ,2,0,11
8729,7656,J07656.wav,1,403600010,エビラ,えびら,箙,えびら{箙},3,,,エビラオ,0,K07656.wav,エビラ,2,0,200
8730,7657,J07657.wav,1,403610010,エピローグ,エピローグ,エピローグ,エピローグ,5,,,エピローグオ,0,K07657.wav,エピローグ,1,0,1200
8731,7658,J07658.wav,1,403620010,エフ,会符,会符,会符,2,,,エフオ,0,K07658.wav,エフ,1,0,20
8732,7659,J07659.wav,1,403630010,エフエム,エフエム,エフエム,エフエム（FM）,4,,,エフエムオ,0,K07659.wav,エフエム,1,0,111
8733,7660,J07660.wav,1,403640010,エフダ,絵札,絵札,絵札,3,,,エフダオ,0,K07660.wav,エフダ,1,0,200
8734,7661,J07661.wav,1,403650010,エフデ,絵筆,絵筆,絵筆,3,,,エフデオ,0,K07661.wav,エフデ,1,0,200
8735,7662,J07662.wav,1,403660010,エプロン,エプロン,エプロン,エプロン,4,,,エプロンオ,0,K07662.wav,エプロン,2,0,2000
8736,7663,J07663.wav,1,403660010,エプロン,エプロン,エプロン,エプロン,4,,,エプロンオ,0,K07663.wav,エプロン,2,0,111
8737,7664,J07664.wav,1,403670010,エプロンステージ,エプロンステージ,エプロンステージ,エプロンステージ,8,5,,エプロンステージオ,0,K07664.wav,エプロンステージ,1,0,1111200
8738,7665,J07665.wav,1,403680010,エフワン,エフワン,エフワン,エフワン,4,,,エフワンオ,0,K07665.wav,エフワン,1,0,111
8739,7666,J07666.wav,1,403690010,エホー,恵方,恵方,恵方,3,,,エホーオ,0,K07666.wav,エホー,1,0,11
8740,7666,J07666.wav,1,403690010,エホウ,恵方,恵方,恵方,3,,,エホーオ,0,K07666.wav,エホー,1,0,11
8741,7667,J07667.wav,1,403700010,エホーマイリ,恵方参り,恵方参り,恵方参り,6,,,エホーマイリオ,0,K07667.wav,エホーマイリ,1,0,11200
8742,7667,J07667.wav,1,403700010,エホウマイリ,恵方参り,恵方参り,恵方参り,6,,,エホーマイリオ,0,K07667.wav,エホーマイリ,1,0,11200
8743,7668,J07668.wav,1,403710010,エボシ,えぼし,烏帽子,えぼし{烏帽子},3,,,エボシオ,0,K07668.wav,エボシ,2,0,200
8744,7669,J07669.wav,1,403710010,エボシ,えぼし,烏帽子,えぼし{烏帽子},3,,,エボシオ,0,K07669.wav,エボシ,2,0,11
8745,7670,J07670.wav,1,403720010,エボシヒタタレ,えぼしひたたれ,烏帽子直垂,えぼしひたたれ{烏帽子直垂},7,4,,エボシヒタタレオ,0,K07670.wav,エボシヒタタレ,2,0,2000000
8746,7671,J07671.wav,1,403720010,エボシヒタタレ,えぼしひたたれ,烏帽子直垂,えぼしひたたれ{烏帽子直垂},7,4,,エボシヒタタレオ,0,K07671.wav,エボシヒタタレ,2,0,111111
8747,7672,J07672.wav,1,403730010,エポック,エポック,エポック,エポック,4,,,エポックオ,0,K07672.wav,エポック,2,0,200
8748,7673,J07673.wav,1,403730010,エポック,エポック,エポック,エポック,4,,,エポックオ,0,K07673.wav,エポック,2,0,2000
8749,7674,J07674.wav,1,403740010,エポックメーキング,エポックメーキング,エポックメーキング,エポックメーキング,9,,9,エポックメーキンクオ,0,K07674.wav,エポックメーキンク,1,0,11120000
8750,7675,J07675.wav,1,403750010,エボナイト,エボナイト,エボナイト,エボナイト,5,,,エボナイトオ,0,K07675.wav,エボナイト,1,0,1200
8751,7676,J07676.wav,1,403760010,エボラシュッケツネツ,エボラ出血熱,エボラ出血熱,エボラ出血熱,10,4,,エボラシュッケツネツオ,0,K07676.wav,エボラシュッケツネツ,1,0,111111200
8752,7677,J07677.wav,1,403770010,エホン,絵本,絵本,絵本,3,,,エホンオ,0,K07677.wav,エホン,1,0,20
8753,7678,J07678.wav,1,403780010,エマ,絵馬,絵馬,絵馬,2,,,エマオ,0,K07678.wav,エマ,1,0,20
8754,7679,J07679.wav,1,403790010,エマキ,絵巻,絵巻,絵巻,3,,,エマキオ,0,K07679.wav,エマキ,1,0,200
8755,7680,J07680.wav,1,403800010,エマキモノ,絵巻物,絵巻物,絵巻物,5,,,エマキモノオ,0,K07680.wav,エマキモノ,3,0,1111
8756,7681,J07681.wav,1,403800010,エマキモノ,絵巻物,絵巻物,絵巻物,5,,,エマキモノオ,0,K07681.wav,エマキモノ,3,0,1200
8757,7682,J07682.wav,1,403800010,エマキモノ,絵巻物,絵巻物,絵巻物,5,,,エマキモノオ,0,K07682.wav,エマキモノ,3,0,2000
8758,7683,J07683.wav,1,403810010,エマドー,絵馬堂,絵馬堂,絵馬堂,4,,,エマドーオ,0,K07683.wav,エマドー,1,0,111
8759,7683,J07683.wav,1,403810010,エマドウ,絵馬堂,絵馬堂,絵馬堂,4,,,エマドーオ,0,K07683.wav,エマドー,1,0,111
8760,7684,J07684.wav,1,403820010,エミ,笑み,笑み,笑み,2,,,エミオ,0,K07684.wav,エミ,1,0,20
8761,7685,J07685.wav,1,403830010,エミシ,えみし,蝦夷,えみし{蝦夷},3,,,エミシオ,0,K07685.wav,エミシ,1,0,200
8762,7686,J07686.wav,0,403840010,エミワレル,笑み割れる,笑み割れる,笑み割れる,5,,,エミワレル,0,,エミワレル,1,0,1120
8763,7687,J07687.wav,0,403850010,エム,笑む,笑む,笑む,2,,,エム,0,,エム,1,0,20
8764,7688,J07688.wav,1,403860010,エムピー,エムピー,エムピー,エムピー（MP）,4,,,エムピーオ,0,K07688.wav,エムピー,1,0,120
8765,7689,J07689.wav,1,403870010,エムブイピー,エムブイピー,エムブイピー,エムブイピー,6,,,エムブイピーオ,0,K07689.wav,エムブイピー,1,0,11120
8766,7690,J07690.wav,1,403880010,エメラルド,エメラルド,エメラルド,エメラルド,5,,,エメラルドオ,0,K07690.wav,エメラルド,1,0,1200
8767,7691,J07691.wav,0,403890010,エモイワレヌ,えも言われぬ,えも言われぬ,えも言われぬ,6,,,エモイワレヌ,0,,エモイワレヌ,2,0,200000
8768,7692,J07692.wav,0,403890010,エモ・イワレヌ,えも言われぬ,えも言われぬ,えも言われぬ,7,,,エモ・イワレヌ,0,,エモ・イワレヌ,2,0,2000111
8769,7692,J07692.wav,0,403890010,エモイワレヌ,えも言われぬ,えも言われぬ,えも言われぬ,7,,,エモ・イワレヌ,0,,エモ・イワレヌ,2,0,2000111
8770,7693,J07693.wav,1,403900010,エモジ,絵文字,絵文字,絵文字,3,,,エモジオ,0,K07693.wav,エモジ,1,0,20
8771,7694,J07694.wav,1,403910010,エモノ,獲物,獲物,獲物,3,,,ライオンがエモノオ狙っている,5,K07694.wav,エモノ,2,1,11
8772,7695,J07695.wav,1,403910020,エモノ,得物,得物,得物,3,,,武士の得意のエモノワ刀である,6,K07695.wav,エモノ,2,1,11
8773,7696,J07696.wav,1,403910010,エモノ,獲物,獲物,獲物,3,,,ライオンがエモノオ狙っている,5,K07696.wav,エモノ,2,1,12
8774,7697,J07697.wav,1,403910020,エモノ,得物,得物,得物,3,,,武士の得意のエモノワ刀である,6,K07697.wav,エモノ,2,1,12
8775,7698,J07698.wav,1,403920010,エモノガタリ,絵物語,絵物語,絵物語,6,,4,エモノカタリオ,0,K07698.wav,エモノカタリ,1,0,11200
8776,7699,J07699.wav,1,403930010,エモン,えもん,衣紋,えもん{衣紋},3,,,エモンオ,0,K07699.wav,エモン,2,0,11
8777,7700,J07700.wav,1,403930010,エモン,えもん,衣紋,えもん{衣紋},3,,,エモンオ,0,K07700.wav,エモン,2,0,20
8778,7701,J07701.wav,1,403940010,エモンカケ,えもん掛け,えもん掛け,えもん掛け,5,,,エモンカケオ,0,K07701.wav,エモンカケ,1,0,2000
8779,7702,J07702.wav,1,403950010,エモンザオ,えもんざお,衣紋竿,えもんざお{衣紋竿},5,,,エモンザオオ,0,K07702.wav,エモンザオ,1,0,2000
8780,7703,J07703.wav,1,403960010,エモンダケ,えもん竹,えもん竹,えもん竹,5,,,エモンダケオ,0,K07703.wav,エモンダケ,1,0,2000
8781,7704,J07704.wav,0,403970010,エヨーエイガ,栄よう栄華,栄耀栄華,栄よう栄華{耀},6,,6,エヨーエイガ,0,,エヨーエイカ,1,0,11200
8782,7704,J07704.wav,0,403970010,エヨウエイガ,栄よう栄華,栄耀栄華,栄よう栄華{耀},6,,6,エヨーエイガ,0,,エヨーエイカ,1,0,11200
8785,7706,J07706.wav,1,403980010,エラ,えら,鰓,えら{鰓},2,,,エラオ,0,K07706.wav,エラ,1,0,1
8786,7707,J07707.wav,1,403990010,エラー,エラー,エラー,エラー,3,,,エラーオ,0,K07707.wav,エラー,1,0,200
8787,7708,J07708.wav,1,404000010,エラアナ,えら穴,鰓穴,えら穴{鰓},4,,,エラアナオ,0,K07708.wav,エラアナ,1,0,111
8788,7709,J07709.wav,0,404010010,エライ,偉い,偉い,偉い,3,,,エライ,0,,エライ,1,0,20
8789,7710,J07710.wav,0,404020010,エラガル,偉がる,偉がる,偉がる,4,,3,エラガル,0,,エラカル,1,0,120
8790,7711,J07711.wav,0,404030010,エラサ,偉さ,偉さ,偉さ,3,,,エラサ,0,,エラサ,1,0,200
8791,7712,J07712.wav,0,404040010,エラバレル,選ばれる,選ばれる,選ばれる,5,,,エラバレル,0,,エラバレル,1,0,1120
8792,7713,J07713.wav,1,404050010,エラビカタ,選び方,選び方,選び方,5,,,エラビカタオ,0,K07713.wav,エラビカタ,1,0,1111
8793,7714,J07714.wav,0,404060010,エラビダス,選び出す,選び出す,選び出す,5,,,エラビダス,0,,エラビダス,2,0,1120
8794,7715,J07715.wav,0,404060010,エラビダス,選び出す,選び出す,選び出す,5,,,エラビダス,0,,エラビダス,2,0,1111
8795,7716,J07716.wav,0,404070010,エラブ,選ぶ,選ぶ,選ぶ,3,,,エラブ,0,,エラブ,1,0,20
8796,7717,J07717.wav,1,404080010,エラブタ,えらぶた,鰓蓋,えらぶた{鰓蓋},4,,,エラブタオ,0,K07717.wav,エラブタ,1,0,111
